BUKRS,LIFNR,AUGDT,AUGBL,ZUONR,GJAHR,BELNR,BUZEI,BUDAT,BLDAT,CPUDT,WAERS,XBLNR,BLART,MONAT,BSCHL,SHKZ,MWSKZ,DMBTR,WRBTR,ZFBDT,ZTERM,ZLSCH,,,,CHECT,XBANC,BANCD,VOIDR,VOIDD,
1001,400773,2020-06-05,2001834675,CD2012036531,2020,5100219486,1,2020-06-05,2020-03-27,2020-06-05,USD,CD2012036531,RE,6,31,H,I1,301.09,301.09,2020-03-27,0010,V,2020-06-05,US02,2020-06-05,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400773,2020-06-05,2001834675,CD2101035528,2020,5100219487,1,2020-06-05,2020-04-24,2020-06-05,USD,CD2101035528,RE,6,31,H,I1,293.99,293.99,2020-04-24,0010,V,2020-06-05,US02,2020-06-05,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400773,2020-06-11,2001836987,CD2004036496,2020,2500255420,1,2020-06-11,2019-07-26,2020-06-11,USD,CD2004036496,HV,6,31,H,I1,55.47,55.47,2019-07-26,0010,V,2020-06-11,US02,2020-06-11,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400773,2020-06-11,2001836987,CD2007036770,2020,2500255421,1,2020-06-11,2019-10-25,2020-06-11,USD,CD2007036770,HV,6,31,H,I1,4.42,4.42,2019-10-25,0010,V,2020-06-11,US02,2020-06-11,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400773,2020-06-11,2001836987,CD2008037091,2020,2500255422,1,2020-06-11,2019-11-29,2020-06-11,USD,CD2008037091,HV,6,31,H,I1,3.25,3.25,2019-11-29,0010,V,2020-06-11,US02,2020-06-11,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400773,2020-06-11,2001836987,CD2009035883,2020,2500255423,1,2020-06-11,2019-12-27,2020-06-11,USD,CD2009035883,HV,6,31,H,I1,3.25,3.25,2019-12-27,0010,V,2020-06-11,US02,2020-06-11,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400773,2020-06-11,2001836987,CD2101035524,2020,2500255419,1,2020-06-11,2020-04-24,2020-06-11,USD,CD2101035524,HV,6,31,H,I1,5.41,5.41,2020-04-24,0010,V,2020-06-11,US02,2020-06-11,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400773,2020-06-12,2001837575,501150690,2020,5100219219,1,2020-05-20,2020-05-15,2020-05-20,USD,501150690,RE,5,31,H,I0,8500.00,8500.00,2020-05-15,0010,V,2020-06-12,US02,2020-06-12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400773,2020-06-26,2001843650,001697110,2020,5100219335,1,2020-06-05,2020-05-27,2020-06-05,USD,001697110,RE,6,31,H,I1,1539.30,1539.30,2020-05-27,0010,V,2020-06-26,US02,2020-06-26,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400773,2020-07-16,2001851746,501157445,2020,5100219696,1,2020-06-16,2020-06-16,2020-06-16,USD,501157445,RE,6,31,H,I0,8500.00,8500.00,2020-06-16,0010,V,2020-07-16,US02,2020-07-16,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400773,2020-07-23,2001855010,CD2011036011,2020,5100220301,1,2020-07-23,2020-02-28,2020-07-23,USD,CD2011036011,RE,7,31,H,I1,411.35,411.35,2020-02-28,0010,V,2020-07-23,US02,2020-07-23,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400773,2020-07-24,2001855722,CD2103035969,2020,5100220182,1,2020-07-16,2020-06-26,2020-07-16,USD,CD2103035969,RE,7,31,H,I1,483.57,483.57,2020-06-26,0010,V,2020-07-24,US02,2020-07-24,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400773,2020-07-27,2001856636,CD2102035278,2020,5100220302,1,2020-07-27,2020-05-29,2020-07-27,USD,CD2102035278,RE,7,31,H,I1,689.48,689.48,2020-05-29,0010,V,2020-07-27,US02,2020-07-27,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400773,2020-07-29,2001857813,001702815,2020,5100219876,1,2020-07-06,2020-06-29,2020-07-06,USD,001702815,RE,7,31,H,I1,305.94,305.94,2020-06-29,0010,V,2020-07-29,US02,2020-07-29,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400773,2020-08-14,2001865193,501164198,2020,5100220192,1,2020-07-16,2020-07-15,2020-07-16,USD,501164198,RE,7,31,H,I0,8500.00,8500.00,2020-07-15,0010,V,2020-08-14,US02,2020-08-14,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400773,2020-08-20,2001867804,CD2102035274,2020,2500261317,1,2020-08-20,2020-05-29,2020-08-20,USD,CD2102035274,HV,8,31,H,I1,7.66,7.66,2020-05-29,0010,V,2020-08-20,US02,2020-08-20,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400773,2020-08-20,2001867804,CD2103035965,2020,2500261318,1,2020-08-20,2020-06-26,2020-08-20,USD,CD2103035965,HV,8,31,H,I1,12.61,12.61,2020-06-26,0010,V,2020-08-20,US02,2020-08-20,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400773,2020-08-26,2001870362,001708369,2020,5100220347,1,2020-08-04,2020-07-27,2020-08-04,USD,001708369,RE,8,31,H,I1,69.29,69.29,2020-07-27,0010,V,2020-08-26,US02,2020-08-26,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400773,2020-08-28,2001871445,CD2104035508,2020,2500261320,1,2020-08-20,2020-07-31,2020-08-20,USD,CD2104035508,HV,8,31,H,I1,4.83,4.83,2020-07-31,0010,V,2020-08-28,US02,2020-08-28,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400773,2020-08-28,2001871445,CD2104035512,2020,5100220821,1,2020-08-11,2020-07-31,2020-08-11,USD,CD2104035512,RE,8,31,H,I1,351.39,351.39,2020-07-31,0010,V,2020-08-28,US02,2020-08-28,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400801,2020-04-16,2001817136,272589,2020,2500251988,1,2020-04-16,2020-02-21,2020-04-16,USD,272589,HV,4,31,H,I1,401.61,401.61,2020-02-21,0010,C,2020-04-16,US02,2020-04-16,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400806,2020-01-14,2001774674,127,2020,5100215743,1,2020-01-14,2019-12-05,2020-01-14,USD,127,RE,1,31,H,**,12351.75,12351.75,2019-12-05,0010,V,2020-01-14,US02,2020-01-14,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400806,2020-03-27,2001809675,11379-0,2020,5100217168,1,2020-03-04,2020-02-27,2020-03-04,USD,11379-0,RE,3,31,H,I0,5516.49,5516.49,2020-02-27,0010,V,2020-03-27,US02,2020-03-27,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400806,2020-04-10,2001815087,11382-0,2020,5100217631,1,2020-03-18,2020-03-12,2020-03-18,USD,11382-0,RE,3,31,H,I0,2280.00,2280.00,2020-03-12,0010,V,2020-04-10,US02,2020-04-10,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400806,2020-04-10,2001815087,11384-0,2020,5100217630,1,2020-03-18,2020-03-12,2020-03-18,USD,11384-0,RE,3,31,H,I0,6870.00,6870.00,2020-03-12,0010,V,2020-04-10,US02,2020-04-10,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400806,2020-04-10,2001815087,11390-0,2020,5100217628,1,2020-03-18,2020-03-12,2020-03-18,USD,11390-0,RE,3,31,H,I0,2610.00,2610.00,2020-03-12,0010,V,2020-04-10,US02,2020-04-10,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400806,2020-04-22,2001819144,11394-0,2020,5100217915,1,2020-03-27,2020-03-23,2020-03-27,USD,11394-0,RE,3,31,H,I0,4800.00,4800.00,2020-03-23,0010,V,2020-04-22,US02,2020-04-22,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400806,2020-04-22,2001819144,11396-0,2020,5100217914,1,2020-03-27,2020-03-23,2020-03-27,USD,11396-0,RE,3,31,H,I0,840.00,840.00,2020-03-23,0010,V,2020-04-22,US02,2020-04-22,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400806,2020-04-22,2001819144,11403-0,2020,5100217913,1,2020-03-27,2020-03-23,2020-03-27,USD,11403-0,RE,3,31,H,I0,240.00,240.00,2020-03-23,0010,V,2020-04-22,US02,2020-04-22,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400806,2020-04-22,2001819144,11404-0,2020,5100217911,1,2020-03-27,2020-03-23,2020-03-27,USD,11404-0,RE,3,31,H,I0,660.00,660.00,2020-03-23,0010,V,2020-04-22,US02,2020-04-22,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400810,2020-02-14,2001789888,3882,2020,5100215892,1,2020-01-16,2020-01-15,2020-01-16,USD,3882,RE,1,31,H,I0,6416.67,6416.67,2020-01-15,0010,C,2020-02-14,US02,2020-02-14,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400810,2020-03-16,2001803826,95-4656212,2020,5100216655,1,2020-02-18,2020-02-15,2020-02-18,USD,95-4656212,RE,2,31,H,I0,6416.67,6416.67,2020-02-15,0010,C,2020-03-16,US02,2020-03-16,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400810,2020-04-14,2001816264,3981,2020,5100217604,1,2020-03-16,2020-03-15,2020-03-16,USD,3981,RE,3,31,H,I0,6416.67,6416.67,2020-03-15,0010,C,2020-04-14,US02,2020-04-14,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400810,2020-05-15,2001827379,95-4656212,2020,5100218605,1,2020-04-20,2020-04-15,2020-04-20,USD,95-4656212,RE,4,31,H,I0,6416.67,6416.67,2020-04-15,0010,C,2020-05-15,US02,2020-05-15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400810,2020-05-28,2001831663,4031,2020,5100219331,1,2020-05-28,2020-04-15,2020-05-28,USD,4031,RE,5,31,H,I0,6416.67,6416.67,2020-04-15,0010,C,2020-05-28,US02,2020-05-28,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400810,2020-06-12,2001837576,95-4656212,2020,5100219193,1,2020-05-15,2020-05-15,2020-05-15,USD,95-4656212,RE,5,31,H,I0,6416.67,6416.67,2020-05-15,0010,C,2020-06-12,US02,2020-06-12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400810,2020-07-15,2001850976,4127,2020,5100219692,1,2020-06-16,2020-06-15,2020-06-16,USD,4127,RE,6,31,H,I0,6416.67,6416.67,2020-06-15,0010,C,2020-07-15,US02,2020-07-15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400810,2020-08-14,2001865194,4177,2020,5100220191,1,2020-07-17,2020-07-15,2020-07-17,USD,4177,RE,7,31,H,I0,6416.67,6416.67,2020-07-15,0010,C,2020-08-14,US02,2020-08-14,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400815,2020-01-27,2001780582,54519,2020,5100216074,1,2020-01-27,2019-12-17,2020-01-27,USD,54519,RE,1,31,H,I1,4240.00,4240.00,2019-12-17,0010,V,2020-01-27,US02,2020-01-27,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400815,2020-04-10,2001815088,100568-577,2020,5100217544,1,2020-04-07,2020-03-11,2020-04-07,USD,100568-577,RE,4,31,H,I1,7488.26,7488.26,2020-03-11,0010,V,2020-04-10,US02,2020-04-10,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400826,2020-02-14,2001789889,US00028730,2020,2500241475,1,2020-01-21,2020-01-17,2020-01-21,USD,US00028730,HV,1,31,H,I0,57885.00,57885.00,2020-01-17,0010,V,2020-02-14,US02,2020-02-14,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400826,2020-02-18,2001791150,US00028705,2020,2500245388,1,2020-02-18,2020-01-16,2020-02-18,USD,US00028705,HV,2,31,H,I0,57885.00,57885.00,2020-01-16,0010,V,2020-02-18,US02,2020-02-18,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400826,2020-07-08,2001848016,US00030118,2020,5100219531,1,2020-06-10,2020-06-08,2020-06-10,USD,US00030118,RE,6,31,H,I0,29252.50,29252.50,2020-06-08,0010,V,2020-07-08,US02,2020-07-08,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400826,2020-08-26,2001870363,US00030555,2020,5100221186,1,2020-08-26,2020-07-16,2020-08-26,USD,US00030555,RE,8,31,H,I1,100068.00,100068.00,2020-07-16,0010,V,2020-08-26,US02,2020-08-26,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400831,2020-02-28,2001796117,MB-527,2020,5100216781,1,2020-02-24,2020-01-31,2020-02-24,USD,MB-527,RE,2,31,H,I0,450.00,450.00,2020-01-31,0010,V,2020-02-28,US02,2020-02-28,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400831,2020-03-11,2001801761,MB-528,2020,5100216782,1,2020-03-05,2020-02-10,2020-03-05,USD,MB-528,RE,3,31,H,I0,750.00,750.00,2020-02-10,0010,V,2020-03-11,US02,2020-03-11,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400831,2020-03-20,2001806439,MB-529,2020,5100216783,1,2020-02-24,2020-02-19,2020-02-24,USD,MB-529,RE,2,31,H,I0,1050.00,1050.00,2020-02-19,0010,V,2020-03-20,US02,2020-03-20,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400831,2020-03-20,2001806439,MB-530,2020,5100216784,1,2020-02-24,2020-02-19,2020-02-24,USD,MB-530,RE,2,31,H,I0,862.50,862.50,2020-02-19,0010,V,2020-03-20,US02,2020-03-20,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400838,2020-07-24,2001855723,62520,2020,5100220096,1,2020-07-09,2020-06-25,2020-07-09,USD,62520,RE,7,31,H,I0,1000.00,1000.00,2020-06-25,0010,V,2020-07-24,US02,2020-07-24,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400839,2020-01-30,2001782317,20200106,2020,5100215494,1,2020-01-06,2019-12-31,2020-01-06,USD,0151009-IN,RE,1,31,H,I0,225.00,225.00,2019-12-31,0010,V,2020-01-30,US02,2020-01-30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400839,2020-02-28,2001796118,20200206,2020,5100216263,1,2020-02-06,2020-01-31,2020-02-06,USD,0151210-IN,RE,2,31,H,I0,225.00,225.00,2020-01-31,0010,V,2020-02-28,US02,2020-02-28,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400839,2020-03-27,2001809676,20200311,2020,5100217070,1,2020-03-11,2020-02-28,2020-03-11,USD,0151408-IN,RE,3,31,H,I0,225.00,225.00,2020-02-28,0010,V,2020-03-27,US02,2020-03-27,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400839,2020-04-30,2001821893,20200402,2020,5100218152,1,2020-04-02,2020-03-31,2020-04-02,USD,0151627-IN,RE,4,31,H,I0,225.00,225.00,2020-03-31,0010,V,2020-04-30,US02,2020-04-30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400839,2020-05-29,2001832139,20200506,2020,5100218886,1,2020-05-06,2020-04-30,2020-05-06,USD,0151712-IN,RE,5,31,H,I0,225.00,225.00,2020-04-30,0010,V,2020-05-29,US02,2020-05-29,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400839,2020-06-29,2001844403,20200611,2020,5100219619,1,2020-06-11,2020-05-30,2020-06-11,USD,0151748-IN,RE,6,31,H,I0,225.00,225.00,2020-05-30,0010,V,2020-06-29,US02,2020-06-29,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400839,2020-07-30,2001858425,20200706,2020,5100219898,1,2020-07-06,2020-06-30,2020-07-06,USD,0151855-IN,RE,7,31,H,I0,225.00,225.00,2020-06-30,0010,V,2020-07-30,US02,2020-07-30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400839,2020-08-28,2001871446,20200811,2020,5100220430,1,2020-08-11,2020-07-31,2020-08-11,USD,0151981-IN,RE,8,31,H,I0,225.00,225.00,2020-07-31,0010,V,2020-08-28,US02,2020-08-28,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400883,2020-02-10,2001787554,20200210,2020,5100215622,1,2020-02-10,2019-12-31,2020-02-10,USD,AD700109,RE,2,31,H,I0,1169.75,1169.75,2019-12-31,0010,V,2020-02-10,US02,2020-02-10,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400883,2020-02-28,2001796119,20200214,2020,5100216323,1,2020-02-14,2020-01-31,2020-02-14,USD,AD700139,RE,2,31,H,I0,960.50,960.50,2020-01-31,0010,V,2020-02-28,US02,2020-02-28,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400883,2020-03-30,2001810537,20200325,2020,5100217142,1,2020-03-25,2020-02-29,2020-03-25,USD,AD700175,RE,3,31,H,I0,1142.75,1142.75,2020-02-29,0010,V,2020-03-30,US02,2020-03-30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400883,2020-04-30,2001821894,20200407,2020,5100218156,1,2020-04-07,2020-03-31,2020-04-07,USD,AD700214,RE,4,31,H,I0,939.50,939.50,2020-03-31,0010,V,2020-04-30,US02,2020-04-30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400883,2020-05-29,2001832140,20200505,2020,5100218915,1,2020-05-05,2020-04-30,2020-05-05,USD,AD700254,RE,5,31,H,I0,314.50,314.50,2020-04-30,0010,V,2020-05-29,US02,2020-05-29,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400883,2020-06-30,2001844992,20200605,2020,5100219410,1,2020-06-05,2020-05-31,2020-06-05,USD,AD700294,RE,6,31,H,I0,210.75,210.75,2020-05-31,0010,V,2020-06-30,US02,2020-06-30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400883,2020-07-30,2001858426,20200706,2020,5100219922,1,2020-07-06,2020-06-30,2020-07-06,USD,AD700335,RE,7,31,H,I0,352.00,352.00,2020-06-30,0010,V,2020-07-30,US02,2020-07-30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400883,2020-08-28,2001871447,20200824,2020,5100220568,1,2020-08-24,2020-07-31,2020-08-24,USD,AD700376,RE,8,31,H,I0,397.25,397.25,2020-07-31,0010,V,2020-08-28,US02,2020-08-28,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400898,2020-02-07,2001786855,20200110,2020,5100215773,1,2020-01-10,2020-01-10,2020-01-10,USD,3435912376,RE,1,31,H,I1,215.60,215.60,2020-01-10,0010,C,2020-02-07,US02,2020-02-07,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400898,2020-02-14,2001789890,20200115,2020,5100215868,1,2020-01-15,2020-01-15,2020-01-15,USD,3436369108,RE,1,31,H,I1,306.87,306.87,2020-01-15,0010,C,2020-02-14,US02,2020-02-14,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400898,2020-02-14,2001789890,20200121,2020,5100215917,1,2020-01-21,2020-01-17,2020-01-21,USD,8057137671,RE,1,31,H,I1,118.68,118.68,2020-01-17,0010,C,2020-02-14,US02,2020-02-14,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400898,2020-02-21,2001792930,20200123,2020,5100216002,1,2020-01-23,2020-01-23,2020-01-23,USD,8057208767,RE,1,31,H,I1,21.60,21.60,2020-01-23,0010,C,2020-02-21,US02,2020-02-21,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400898,2020-03-13,2001803023,20200212,2020,5100216470,1,2020-02-12,2020-02-12,2020-02-12,USD,8057459296,RE,2,31,H,I1,68.88,68.88,2020-02-12,0010,C,2020-03-13,US02,2020-03-13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400898,2020-03-19,2001805759,20200218,2020,5100216656,1,2020-02-18,2020-02-18,2020-02-18,USD,8057529034,RE,2,31,H,I1,1452.35,1452.35,2020-02-18,0010,C,2020-03-19,US02,2020-03-19,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400898,2020-03-30,2001810538,20200229,2020,5100217022,1,2020-02-29,2020-02-29,2020-02-29,USD,8057690645,RE,2,31,H,I1,1093.76,1093.76,2020-02-29,0010,C,2020-03-30,US02,2020-03-30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400898,2020-04-02,2001812189,20200303,2020,5100217098,1,2020-03-03,2020-03-03,2020-03-03,USD,8057704161,RE,3,31,H,I1,759.42,759.42,2020-03-03,0010,C,2020-04-02,US02,2020-04-02,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400898,2020-04-03,2001812688,20200304,2020,5100217174,1,2020-03-04,2020-03-04,2020-03-04,USD,8057709441,RE,3,31,H,I1,49.59,49.59,2020-03-04,0010,C,2020-04-03,US02,2020-04-03,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400898,2020-04-06,2001813415,20200307,2020,5100217397,1,2020-03-07,2020-03-07,2020-03-07,USD,8057772996,RE,3,31,H,I1,63.52,63.52,2020-03-07,0010,V,2020-04-06,US02,2020-04-06,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400898,2020-04-06,2001813415,20200307,2020,5100217398,1,2020-03-07,2020-03-07,2020-03-07,USD,8057772996,RE,3,31,H,I1,310.58,310.58,2020-03-07,0010,V,2020-04-06,US02,2020-04-06,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400898,2020-04-09,2001814680,20200310,2020,5100217436,1,2020-03-10,2020-03-10,2020-03-10,USD,8057785649,RE,3,31,H,I1,720.38,720.38,2020-03-10,0010,V,2020-04-09,US02,2020-04-09,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400898,2020-04-10,2001815089,20200316,2020,2500248793,1,2020-03-16,2020-03-13,2020-03-16,USD,8057811751,HV,3,31,H,I1,89.25,89.25,2020-03-13,0010,V,2020-04-10,US02,2020-04-10,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400898,2020-04-15,2001816677,20200316,2020,1900400529,1,2020-03-16,2020-03-16,2020-03-16,USD,82197846,KR,3,31,H,,2665.57,2665.57,2020-03-16,0010,,2020-04-15,US02,2020-04-15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400898,2020-04-20,2001818242,20200324,2020,5100217862,1,2020-03-24,2020-03-21,2020-03-24,USD,8057938013,RE,3,31,H,I1,22.87,22.87,2020-03-21,0010,V,2020-04-20,US02,2020-04-20,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400898,2020-05-21,2001829473,20200422,2020,5100218746,1,2020-04-22,2020-04-21,2020-04-22,USD,8058198660,RE,4,31,H,I1,104.80,104.80,2020-04-21,0010,V,2020-05-21,US02,2020-05-21,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400898,2020-05-22,2001829892,20200422,2020,5100218751,1,2020-04-22,2020-04-22,2020-04-22,USD,8058204103,RE,4,31,H,I1,392.70,392.70,2020-04-22,0010,V,2020-05-22,US02,2020-05-22,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400898,2020-06-22,2001841454,20200622,2020,5100219761,1,2020-06-22,2020-03-14,2020-06-22,USD,3442430171,RE,6,31,H,I1,21.18,21.18,2020-03-14,0010,V,2020-06-22,US02,2020-06-22,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400898,2020-06-22,2001841454,20200622,2020,5100219762,1,2020-06-22,2020-03-15,2020-06-22,USD,3442577972,RE,6,31,H,I1,28.04,28.04,2020-03-15,0010,V,2020-06-22,US02,2020-06-22,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400898,2020-06-22,2001841454,20200622,2020,5100219769,1,2020-06-22,2019-09-24,2020-06-22,USD,3425826732,RE,6,31,H,I1,15.89,15.89,2019-09-24,0010,V,2020-06-22,US02,2020-06-22,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400898,2020-07-17,2001852259,20200618,2020,5100219728,1,2020-06-18,2020-06-18,2020-06-18,USD,3449218016,RE,6,31,H,I1,104.80,104.80,2020-06-18,0010,V,2020-07-17,US02,2020-07-17,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400898,2020-07-17,2001852259,20200619,2020,5100219742,1,2020-06-19,2020-06-19,2020-06-19,USD,3449276070,RE,6,31,H,I1,24.79,24.79,2020-06-19,0010,V,2020-07-17,US02,2020-07-17,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400898,2020-07-17,2001852259,20200619,2020,5100219743,1,2020-06-19,2020-06-19,2020-06-19,USD,3449276069,RE,6,31,H,I1,37.06,37.06,2020-06-19,0010,V,2020-07-17,US02,2020-07-17,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400906,2020-04-10,2001815090,20-013,2020,5100217578,1,2020-03-13,2020-03-12,2020-03-13,USD,20-013,RE,3,31,H,I0,375.00,375.00,2020-03-12,0010,V,2020-04-10,US02,2020-04-10,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400906,2020-06-19,2001840686,05/20/2020,2020,5100219277,1,2020-05-22,2020-05-20,2020-05-22,USD,05/20/2020,RE,5,31,H,I0,950.00,950.00,2020-05-20,0010,V,2020-06-19,US02,2020-06-19,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400932,2020-02-19,2001791775,20200129,2020,5100215968,1,2020-01-29,2020-01-20,2020-01-29,USD,INV0087265,RE,1,31,H,I1,1077.32,1077.32,2020-01-20,0010,V,2020-02-19,US02,2020-02-19,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400932,2020-05-01,2001822512,20200414,2020,5100218114,1,2020-04-14,2020-04-01,2020-04-14,USD,INV0087627,RE,4,31,H,I1,1081.50,1081.50,2020-04-01,0010,V,2020-05-01,US02,2020-05-01,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400932,2020-07-10,2001849025,20200706,2020,5100219584,1,2020-07-06,2020-06-10,2020-07-06,USD,INV0087862,RE,7,31,H,I1,1122.78,1122.78,2020-06-10,0010,V,2020-07-10,US02,2020-07-10,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400955,2020-01-21,2001778025,ASI056103,2020,5100215537,1,2020-01-02,2019-12-22,2020-01-02,USD,ASI056103,RE,1,31,H,I0,1450.09,1450.09,2019-12-22,0010,V,2020-01-21,US02,2020-01-21,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400955,2020-01-31,2001782999,ASI056315,2020,5100215532,1,2020-01-02,2020-01-01,2020-01-02,USD,ASI056315,RE,1,31,H,I1,7995.00,7995.00,2020-01-01,0010,V,2020-01-31,US02,2020-01-31,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400955,2020-02-05,2001785477,IPN  0000010061,2020,800005230,1,2020-01-31,2020-01-06,2020-01-31,USD,ASI056582,IG,1,31,H,,13586.84,13586.84,2020-01-06,0010,,2020-02-05,US02,2020-02-05,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1001,400955,2020-02-05,2001785478,ASI056235,2020,5100216326,1,2020-02-05,2019-12-29,2020-02-05,USD,ASI056235,RE,2,31,H,I1,102336.00,102336.00,2019-12-29,0010,V,2020-02-05,US02,2020-02-05,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
